,arr_dt,benchmark_travel_time_sec,dep_dt,dest_id,direction,origin_id,route_id,threshold_flag_1,threshold_flag_2,threshold_flag_3,travel_time_sec
80,1514468513,120,1514468451,70047,0,70049,Blue,,,,62
81,1514468712,120,1514468653,70047,0,70049,Blue,,,,59
82,1514469084,120,1514469018,70047,0,70049,Blue,,,,66
83,1514469347,120,1514469292,70047,0,70049,Blue,,,,55
84,1514469678,120,1514469624,70047,0,70049,Blue,,,,54
85,1514469964,120,1514469903,70047,0,70049,Blue,,,,61
86,1514470193,120,1514470082,70047,0,70049,Blue,,,,111
87,1514470544,120,1514470487,70047,0,70049,Blue,,,,57
88,1514470662,120,1514470588,70047,0,70049,Blue,,,,74
89,1514470953,120,1514470895,70047,0,70049,Blue,,,,58
90,1514471308,120,1514471245,70047,0,70049,Blue,,,,63
91,1514471848,120,1514471791,70047,0,70049,Blue,,,,57
92,1514472224,120,1514472170,70047,0,70049,Blue,,,,54
93,1514472772,120,1514472717,70047,0,70049,Blue,,,,55
94,1514473385,120,1514473325,70047,0,70049,Blue,,,,60
95,1514473845,120,1514473808,70047,0,70049,Blue,,,,37
96,1514474348,120,1514474281,70047,0,70049,Blue,,,,67
97,1514474892,120,1514474838,70047,0,70049,Blue,,,,54
98,1514475388,120,1514475330,70047,0,70049,Blue,,,,58
99,1514475927,120,1514475869,70047,0,70049,Blue,,,,58
100,1514476436,120,1514476373,70047,0,70049,Blue,,,,63
101,1514476918,120,1514476859,70047,0,70049,Blue,,,,59
102,1514477414,120,1514477359,70047,0,70049,Blue,,,,55
103,1514478006,120,1514477951,70047,0,70049,Blue,,,,55
104,1514478503,120,1514478443,70047,0,70049,Blue,,,,60
105,1514479008,120,1514478953,70047,0,70049,Blue,,,,55
106,1514479524,120,1514479469,70047,0,70049,Blue,,,,55
107,1514480012,120,1514479952,70047,0,70049,Blue,,,,60
108,1514480588,120,1514480527,70047,0,70049,Blue,,,,61
109,1514481119,120,1514481081,70047,0,70049,Blue,,,,38
110,1514481602,120,1514481542,70047,0,70049,Blue,,,,60
111,1514482098,120,1514482041,70047,0,70049,Blue,,,,57
112,1514482686,120,1514482634,70047,0,70049,Blue,,,,52
113,1514483146,120,1514483089,70047,0,70049,Blue,,,,57
114,1514483746,120,1514483677,70047,0,70049,Blue,,,,69
115,1514484244,120,1514484184,70047,0,70049,Blue,,,,60
116,1514484674,120,1514484617,70047,0,70049,Blue,,,,57
117,1514485201,120,1514485145,70047,0,70049,Blue,,,,56
118,1514485775,120,1514485721,70047,0,70049,Blue,,,,54
119,1514486281,120,1514486219,70047,0,70049,Blue,,,,62
120,1514486820,120,1514486759,70047,0,70049,Blue,,,,61
121,1514487227,120,1514487172,70047,0,70049,Blue,,,,55
122,1514487546,120,1514487484,70047,0,70049,Blue,,,,62
123,1514487922,120,1514487866,70047,0,70049,Blue,,,,56
124,1514488362,120,1514488305,70047,0,70049,Blue,,,,57
125,1514488493,120,1514488427,70047,0,70049,Blue,,,,66
126,1514488952,120,1514488898,70047,0,70049,Blue,,,,54
127,1514489174,120,1514489135,70047,0,70049,Blue,,,,39
128,1514489518,120,1514489456,70047,0,70049,Blue,,,,62
129,1514489992,120,1514489930,70047,0,70049,Blue,,,,62
130,1514490138,120,1514490070,70047,0,70049,Blue,,,,68
131,1514490339,120,1514490284,70047,0,70049,Blue,,,,55
132,1514490564,120,1514490495,70047,0,70049,Blue,,,,69
133,1514490699,120,1514490613,70047,0,70049,Blue,,,,86
134,1514490875,120,1514490821,70047,0,70049,Blue,,,,54
135,1514491230,120,1514491174,70047,0,70049,Blue,,,,56
136,1514491435,120,1514491381,70047,0,70049,Blue,,,,54
137,1514491904,120,1514491848,70047,0,70049,Blue,,,,56
138,1514492040,120,1514491980,70047,0,70049,Blue,,,,60
139,1514492312,120,1514492258,70047,0,70049,Blue,,,,54
140,1514492689,120,1514492626,70047,0,70049,Blue,,,,63
141,1514493033,120,1514492973,70047,0,70049,Blue,,,,60
142,1514493313,120,1514493253,70047,0,70049,Blue,,,,60
143,1514493556,120,1514493501,70047,0,70049,Blue,,,,55
144,1514493731,120,1514493659,70047,0,70049,Blue,,,,72
145,1514494010,120,1514493940,70047,0,70049,Blue,,,,70
146,1514494214,120,1514494175,70047,0,70049,Blue,,,,39
147,1514494445,120,1514494390,70047,0,70049,Blue,,,,55
148,1514494737,120,1514494680,70047,0,70049,Blue,,,,57
149,1514495118,120,1514495063,70047,0,70049,Blue,,,,55
150,1514495319,120,1514495258,70047,0,70049,Blue,,,,61
151,1514495607,120,1514495554,70047,0,70049,Blue,,,,53
152,1514495923,120,1514495869,70047,0,70049,Blue,,,,54
153,1514496221,120,1514496158,70047,0,70049,Blue,,,,63
154,1514496468,120,1514496402,70047,0,70049,Blue,,,,66
155,1514496752,120,1514496696,70047,0,70049,Blue,,,,56
156,1514497063,120,1514497006,70047,0,70049,Blue,,,,57
157,1514497333,120,1514497272,70047,0,70049,Blue,,,,61
158,1514497631,120,1514497568,70047,0,70049,Blue,,,,63
159,1514497813,120,1514497756,70047,0,70049,Blue,,,,57
160,1514498214,120,1514498160,70047,0,70049,Blue,,,,54
161,1514498409,120,1514498351,70047,0,70049,Blue,,,,58
162,1514498697,120,1514498637,70047,0,70049,Blue,,,,60
163,1514498916,120,1514498857,70047,0,70049,Blue,,,,59
164,1514499225,120,1514499171,70047,0,70049,Blue,,,,54
165,1514499495,120,1514499441,70047,0,70049,Blue,,,,54
166,1514499737,120,1514499679,70047,0,70049,Blue,,,,58
167,1514499998,120,1514499941,70047,0,70049,Blue,,,,57
168,1514500329,120,1514500274,70047,0,70049,Blue,,,,55
169,1514500627,120,1514500560,70047,0,70049,Blue,,,,67
170,1514500877,120,1514500816,70047,0,70049,Blue,,,,61
171,1514501094,120,1514501040,70047,0,70049,Blue,,,,54
172,1514501346,120,1514501306,70047,0,70049,Blue,,,,40
173,1514501607,120,1514501548,70047,0,70049,Blue,,,,59
174,1514501919,120,1514501857,70047,0,70049,Blue,,,,62
175,1514502118,120,1514502064,70047,0,70049,Blue,,,,54
176,1514502532,120,1514502472,70047,0,70049,Blue,,,,60
177,1514503072,120,1514503017,70047,0,70049,Blue,,,,55
178,1514503187,120,1514503121,70047,0,70049,Blue,,,,66
179,1514503498,120,1514503437,70047,0,70049,Blue,,,,61
180,1514504044,120,1514503985,70047,0,70049,Blue,,,,59
181,1514504309,120,1514504254,70047,0,70049,Blue,,,,55
182,1514504918,120,1514504860,70047,0,70049,Blue,,,,58
183,1514505262,120,1514505203,70047,0,70049,Blue,,,,59
0,1514419492,120,1514419371,70045,0,70047,Blue,,,,121
1,1514419884,120,1514419746,70045,0,70047,Blue,,,,138
2,1514420107,120,1514420009,70045,0,70047,Blue,,,,98
3,1514420820,120,1514420655,70045,0,70047,Blue,,,,165
4,1514421179,120,1514421069,70045,0,70047,Blue,,,,110
5,1514421754,120,1514421633,70045,0,70047,Blue,,,,121
6,1514422250,120,1514422126,70045,0,70047,Blue,,,,124
7,1514422704,120,1514422582,70045,0,70047,Blue,,,,122
8,1514423357,120,1514423229,70045,0,70047,Blue,,,,128
9,1514424295,120,1514424100,70045,0,70047,Blue,,,,195
10,1514424444,120,1514424301,70045,0,70047,Blue,,,,143
11,1514424897,120,1514424786,70045,0,70047,Blue,,,,111
12,1514425338,120,1514425216,70045,0,70047,Blue,,,,122
13,1514425881,120,1514425778,70045,0,70047,Blue,,,,103
14,1514426725,120,1514426603,70045,0,70047,Blue,,,,122
15,1514427672,120,1514427556,70045,0,70047,Blue,,,,116
16,1514428200,120,1514428079,70045,0,70047,Blue,,,,121
17,1514428840,120,1514428731,70045,0,70047,Blue,,,,109
18,1514429369,120,1514429241,70045,0,70047,Blue,,,,128
19,1514429885,120,1514429755,70045,0,70047,Blue,,,,130
20,1514430449,120,1514430320,70045,0,70047,Blue,,,,129
21,1514430929,120,1514430810,70045,0,70047,Blue,,,,119
22,1514431509,120,1514431374,70045,0,70047,Blue,,,,135
23,1514431914,120,1514431792,70045,0,70047,Blue,,,,122
24,1514432473,120,1514432338,70045,0,70047,Blue,,,,135
25,1514432931,120,1514432809,70045,0,70047,Blue,,,,122
26,1514433531,120,1514433397,70045,0,70047,Blue,,,,134
27,1514434073,120,1514433949,70045,0,70047,Blue,,,,124
28,1514434565,120,1514434420,70045,0,70047,Blue,,,,145
29,1514435048,120,1514434945,70045,0,70047,Blue,,,,103
30,1514435665,120,1514435528,70045,0,70047,Blue,,,,137
31,1514436155,120,1514436044,70045,0,70047,Blue,,,,111
32,1514436764,120,1514436626,70045,0,70047,Blue,,,,138
33,1514437220,120,1514437112,70045,0,70047,Blue,,,,108
34,1514437713,120,1514437583,70045,0,70047,Blue,,,,130
35,1514438206,120,1514438082,70045,0,70047,Blue,,,,124
36,1514439014,120,1514438876,70045,0,70047,Blue,,,,138
37,1514439520,120,1514439393,70045,0,70047,Blue,,,,127
38,1514439973,120,1514439842,70045,0,70047,Blue,,,,131
39,1514456423,120,1514456279,70045,0,70047,Blue,,,,144
40,1514456894,120,1514456759,70045,0,70047,Blue,,,,135
41,1514457162,120,1514457023,70045,0,70047,Blue,,,,139
42,1514457520,120,1514457415,70045,0,70047,Blue,,,,105
43,1514457846,120,1514457726,70045,0,70047,Blue,,,,120
44,1514458298,120,1514458191,70045,0,70047,Blue,,,,107
45,1514458694,120,1514458584,70045,0,70047,Blue,,,,110
46,1514459230,120,1514459093,70045,0,70047,Blue,,,,137
47,1514459429,120,1514459296,70045,0,70047,Blue,,,,133
48,1514459780,120,1514459648,70045,0,70047,Blue,,,,132
49,1514460174,120,1514460035,70045,0,70047,Blue,,,,139
50,1514460510,120,1514460390,70045,0,70047,Blue,,,,120
51,1514460765,120,1514460664,70045,0,70047,Blue,,,,101
52,1514461005,120,1514460892,70045,0,70047,Blue,,,,113
53,1514461276,120,1514461153,70045,0,70047,Blue,,,,123
54,1514461613,120,1514461508,70045,0,70047,Blue,,,,105
55,1514462022,120,1514461879,70045,0,70047,Blue,,,,143
56,1514462167,120,1514462022,70045,0,70047,Blue,,,,145
57,1514462437,120,1514462339,70045,0,70047,Blue,,,,98
58,1514462689,120,1514462582,70045,0,70047,Blue,,,,107
59,1514462925,120,1514462793,70045,0,70047,Blue,,,,132
60,1514463294,120,1514463187,70045,0,70047,Blue,,,,107
61,1514463523,120,1514463403,70045,0,70047,Blue,,,,120
62,1514463822,120,1514463696,70045,0,70047,Blue,,,,126
63,1514464028,120,1514463924,70045,0,70047,Blue,,,,104
64,1514464246,120,1514464129,70045,0,70047,Blue,,,,117
65,1514464620,120,1514464429,70045,0,70047,Blue,,,,191
66,1514464852,120,1514464722,70045,0,70047,Blue,,,,130
67,1514465145,120,1514465005,70045,0,70047,Blue,,,,140
68,1514465438,120,1514465292,70045,0,70047,Blue,,,,146
69,1514465580,120,1514465482,70045,0,70047,Blue,,,,98
70,1514466016,120,1514465877,70045,0,70047,Blue,,,,139
71,1514466260,120,1514466131,70045,0,70047,Blue,,,,129
72,1514466529,120,1514466421,70045,0,70047,Blue,,,,108
73,1514466716,120,1514466592,70045,0,70047,Blue,,,,124
74,1514467057,120,1514466925,70045,0,70047,Blue,,,,132
75,1514467296,120,1514467163,70045,0,70047,Blue,,,,133
76,1514467494,120,1514467373,70045,0,70047,Blue,,,,121
77,1514467721,120,1514467623,70045,0,70047,Blue,,,,98
78,1514468191,120,1514468051,70045,0,70047,Blue,,,,140
79,1514468343,120,1514468226,70045,0,70047,Blue,,,,117
80,1514468698,120,1514468559,70045,0,70047,Blue,,,,139
81,1514468865,120,1514468759,70045,0,70047,Blue,,,,106
82,1514469282,120,1514469148,70045,0,70047,Blue,,,,134
83,1514469524,120,1514469389,70045,0,70047,Blue,,,,135
84,1514469881,120,1514469730,70045,0,70047,Blue,,,,151
85,1514470163,120,1514470016,70045,0,70047,Blue,,,,147
86,1514470380,120,1514470237,70045,0,70047,Blue,,,,143
87,1514470717,120,1514470587,70045,0,70047,Blue,,,,130
88,1514470850,120,1514470702,70045,0,70047,Blue,,,,148
89,1514471112,120,1514470996,70045,0,70047,Blue,,,,116
90,1514471464,120,1514471353,70045,0,70047,Blue,,,,111
91,1514472040,120,1514471899,70045,0,70047,Blue,,,,141
92,1514472396,120,1514472269,70045,0,70047,Blue,,,,127
93,1514472953,120,1514472832,70045,0,70047,Blue,,,,121
94,1514473543,120,1514473438,70045,0,70047,Blue,,,,105
95,1514473991,120,1514473887,70045,0,70047,Blue,,,,104
96,1514474530,120,1514474390,70045,0,70047,Blue,,,,140
97,1514475045,120,1514474944,70045,0,70047,Blue,,,,101
98,1514475556,120,1514475441,70045,0,70047,Blue,,,,115
99,1514476582,120,1514476501,70045,0,70047,Blue,,,,81
100,1514477088,120,1514476960,70045,0,70047,Blue,,,,128
101,1514477576,120,1514477459,70045,0,70047,Blue,,,,117
102,1514478150,120,1514478068,70045,0,70047,Blue,,,,82
103,1514478675,120,1514478552,70045,0,70047,Blue,,,,123
104,1514479201,120,1514479050,70045,0,70047,Blue,,,,151
105,1514479698,120,1514479566,70045,0,70047,Blue,,,,132
106,1514480181,120,1514480060,70045,0,70047,Blue,,,,121
107,1514480756,120,1514480644,70045,0,70047,Blue,,,,112
108,1514481263,120,1514481160,70045,0,70047,Blue,,,,103
109,1514481773,120,1514481653,70045,0,70047,Blue,,,,120
110,1514482256,120,1514482139,70045,0,70047,Blue,,,,117
111,1514482861,120,1514482731,70045,0,70047,Blue,,,,130
112,1514483298,120,1514483190,70045,0,70047,Blue,,,,108
113,1514483913,120,1514483794,70045,0,70047,Blue,,,,119
114,1514484402,120,1514484293,70045,0,70047,Blue,,,,109
115,1514484887,120,1514484719,70045,0,70047,Blue,,,,168
116,1514485377,120,1514485240,70045,0,70047,Blue,,,,137
117,1514485977,120,1514485829,70045,0,70047,Blue,,,,148
118,1514486445,120,1514486327,70045,0,70047,Blue,,,,118
119,1514487006,120,1514486865,70045,0,70047,Blue,,,,141
120,1514487383,120,1514487277,70045,0,70047,Blue,,,,106
121,1514487708,120,1514487593,70045,0,70047,Blue,,,,115
122,1514488077,120,1514487961,70045,0,70047,Blue,,,,116
123,1514488535,120,1514488408,70045,0,70047,Blue,,,,127
124,1514488682,120,1514488532,70045,0,70047,Blue,,,,150
125,1514489130,120,1514489003,70045,0,70047,Blue,,,,127
126,1514489376,120,1514489222,70045,0,70047,Blue,,,,154
127,1514489686,120,1514489567,70045,0,70047,Blue,,,,119
128,1514490170,120,1514490048,70045,0,70047,Blue,,,,122
129,1514490302,120,1514490185,70045,0,70047,Blue,,,,117
130,1514490477,120,1514490394,70045,0,70047,Blue,,,,83
131,1514490764,120,1514490620,70045,0,70047,Blue,,,,144
132,1514490897,120,1514490765,70045,0,70047,Blue,,,,132
133,1514491043,120,1514490920,70045,0,70047,Blue,,,,123
134,1514491401,120,1514491273,70045,0,70047,Blue,,,,128
135,1514491593,120,1514491477,70045,0,70047,Blue,,,,116
136,1514492079,120,1514491949,70045,0,70047,Blue,,,,130
137,1514492219,120,1514492088,70045,0,70047,Blue,,,,131
138,1514492490,120,1514492363,70045,0,70047,Blue,,,,127
139,1514492855,120,1514492735,70045,0,70047,Blue,,,,120
140,1514493189,120,1514493087,70045,0,70047,Blue,,,,102
141,1514493462,120,1514493361,70045,0,70047,Blue,,,,101
142,1514493713,120,1514493599,70045,0,70047,Blue,,,,114
143,1514493913,120,1514493776,70045,0,70047,Blue,,,,137
144,1514494159,120,1514494054,70045,0,70047,Blue,,,,105
145,1514494369,120,1514494254,70045,0,70047,Blue,,,,115
146,1514494607,120,1514494485,70045,0,70047,Blue,,,,122
147,1514494900,120,1514494798,70045,0,70047,Blue,,,,102
148,1514495300,120,1514495161,70045,0,70047,Blue,,,,139
149,1514495500,120,1514495363,70045,0,70047,Blue,,,,137
150,1514495786,120,1514495651,70045,0,70047,Blue,,,,135
151,1514496096,120,1514495972,70045,0,70047,Blue,,,,124
152,1514496377,120,1514496268,70045,0,70047,Blue,,,,109
153,1514496624,120,1514496538,70045,0,70047,Blue,,,,86
154,1514496923,120,1514496795,70045,0,70047,Blue,,,,128
155,1514497235,120,1514497108,70045,0,70047,Blue,,,,127
156,1514497485,120,1514497378,70045,0,70047,Blue,,,,107
157,1514497823,120,1514497680,70045,0,70047,Blue,,,,143
158,1514497982,120,1514497869,70045,0,70047,Blue,,,,113
159,1514498348,120,1514498251,70045,0,70047,Blue,,,,97
160,1514498572,120,1514498452,70045,0,70047,Blue,,,,120
161,1514498889,120,1514498746,70045,0,70047,Blue,,,,143
162,1514499081,120,1514498963,70045,0,70047,Blue,,,,118
163,1514499407,120,1514499276,70045,0,70047,Blue,,,,131
164,1514499651,120,1514499535,70045,0,70047,Blue,,,,116
165,1514499897,120,1514499793,70045,0,70047,Blue,,,,104
166,1514500184,120,1514500040,70045,0,70047,Blue,,,,144
167,1514500525,120,1514500386,70045,0,70047,Blue,,,,139
168,1514500788,120,1514500672,70045,0,70047,Blue,,,,116
169,1514501058,120,1514500920,70045,0,70047,Blue,,,,138
170,1514501259,120,1514501134,70045,0,70047,Blue,,,,125
171,1514501497,120,1514501408,70045,0,70047,Blue,,,,89
172,1514501779,120,1514501650,70045,0,70047,Blue,,,,129
173,1514502101,120,1514501963,70045,0,70047,Blue,,,,138
174,1514502272,120,1514502159,70045,0,70047,Blue,,,,113
175,1514502708,120,1514502578,70045,0,70047,Blue,,,,130
176,1514503226,120,1514503116,70045,0,70047,Blue,,,,110
177,1514503361,120,1514503230,70045,0,70047,Blue,,,,131
178,1514503673,120,1514503541,70045,0,70047,Blue,,,,132
179,1514504218,120,1514504091,70045,0,70047,Blue,,,,127
180,1514504529,120,1514504401,70045,0,70047,Blue,,,,128
181,1514505089,120,1514504962,70045,0,70047,Blue,,,,127
182,1514505440,120,1514505306,70045,0,70047,Blue,,,,134
0,1514419312,120,1514419220,70043,0,70045,Blue,,,,92
1,1514419623,120,1514419540,70043,0,70045,Blue,,,,83
2,1514420031,120,1514419943,70043,0,70045,Blue,,,,88
3,1514420230,120,1514420151,70043,0,70045,Blue,,,,79
4,1514421007,120,1514420916,70043,0,70045,Blue,,,,91
5,1514421322,120,1514421239,70043,0,70045,Blue,,,,83
6,1514421897,120,1514421807,70043,0,70045,Blue,,,,90
7,1514422414,120,1514422310,70043,0,70045,Blue,,,,104
8,1514422853,120,1514422757,70043,0,70045,Blue,,,,96
9,1514423653,120,1514423555,70043,0,70045,Blue,,,,98
10,1514424492,120,1514424360,70043,0,70045,Blue,,,,132
11,1514424640,120,1514424497,70043,0,70045,Blue,,,,143
12,1514425072,120,1514424951,70043,0,70045,Blue,,,,121
13,1514425478,120,1514425384,70043,0,70045,Blue,,,,94
14,1514426126,120,1514426001,70043,0,70045,Blue,,,,125
15,1514426895,120,1514426778,70043,0,70045,Blue,,,,117
16,1514427915,120,1514427765,70043,0,70045,Blue,,,,150
17,1514428332,120,1514428245,70043,0,70045,Blue,,,,87
18,1514428966,120,1514428884,70043,0,70045,Blue,,,,82
19,1514429530,120,1514429436,70043,0,70045,Blue,,,,94
20,1514430030,120,1514429937,70043,0,70045,Blue,,,,93
21,1514430589,120,1514430502,70043,0,70045,Blue,,,,87
22,1514431077,120,1514430987,70043,0,70045,Blue,,,,90
23,1514431644,120,1514431565,70043,0,70045,Blue,,,,79
24,1514432038,120,1514431957,70043,0,70045,Blue,,,,81
25,1514432616,120,1514432529,70043,0,70045,Blue,,,,87
26,1514433072,120,1514432981,70043,0,70045,Blue,,,,91
27,1514433667,120,1514433581,70043,0,70045,Blue,,,,86
28,1514434256,120,1514434166,70043,0,70045,Blue,,,,90
29,1514434699,120,1514434621,70043,0,70045,Blue,,,,78
30,1514435174,120,1514435092,70043,0,70045,Blue,,,,82
31,1514435804,120,1514435718,70043,0,70045,Blue,,,,86
32,1514436288,120,1514436201,70043,0,70045,Blue,,,,87
33,1514436904,120,1514436816,70043,0,70045,Blue,,,,88
34,1514437396,120,1514437302,70043,0,70045,Blue,,,,94
35,1514437851,120,1514437772,70043,0,70045,Blue,,,,79
36,1514438333,120,1514438253,70043,0,70045,Blue,,,,80
37,1514439158,120,1514439073,70043,0,70045,Blue,,,,85
38,1514439652,120,1514439566,70043,0,70045,Blue,,,,86
39,1514440152,120,1514440065,70043,0,70045,Blue,,,,87
40,1514456573,120,1514456487,70043,0,70045,Blue,,,,86
41,1514457048,120,1514456952,70043,0,70045,Blue,,,,96
42,1514457315,120,1514457223,70043,0,70045,Blue,,,,92
43,1514457664,120,1514457573,70043,0,70045,Blue,,,,91
44,1514457990,120,1514457906,70043,0,70045,Blue,,,,84
45,1514458456,120,1514458362,70043,0,70045,Blue,,,,94
46,1514458864,120,1514458754,70043,0,70045,Blue,,,,110
47,1514459375,120,1514459277,70043,0,70045,Blue,,,,98
48,1514459575,120,1514459488,70043,0,70045,Blue,,,,87
49,1514459945,120,1514459852,70043,0,70045,Blue,,,,93
50,1514460335,120,1514460241,70043,0,70045,Blue,,,,94
51,1514460660,120,1514460581,70043,0,70045,Blue,,,,79
52,1514460913,120,1514460820,70043,0,70045,Blue,,,,93
53,1514461146,120,1514461079,70043,0,70045,Blue,,,,67
54,1514461418,120,1514461332,70043,0,70045,Blue,,,,86
55,1514461765,120,1514461672,70043,0,70045,Blue,,,,93
56,1514462178,120,1514462077,70043,0,70045,Blue,,,,101
57,1514462313,120,1514462229,70043,0,70045,Blue,,,,84
58,1514462574,120,1514462491,70043,0,70045,Blue,,,,83
59,1514462837,120,1514462752,70043,0,70045,Blue,,,,85
60,1514463078,120,1514462983,70043,0,70045,Blue,,,,95
61,1514463441,120,1514463355,70043,0,70045,Blue,,,,86
62,1514463679,120,1514463605,70043,0,70045,Blue,,,,74
63,1514463966,120,1514463900,70043,0,70045,Blue,,,,66
64,1514464169,120,1514464078,70043,0,70045,Blue,,,,91
65,1514464428,120,1514464301,70043,0,70045,Blue,,,,127
66,1514464766,120,1514464681,70043,0,70045,Blue,,,,85
67,1514465002,120,1514464910,70043,0,70045,Blue,,,,92
68,1514465293,120,1514465208,70043,0,70045,Blue,,,,85
69,1514465604,120,1514465500,70043,0,70045,Blue,,,,104
70,1514465737,120,1514465654,70043,0,70045,Blue,,,,83
71,1514466168,120,1514466085,70043,0,70045,Blue,,,,83
72,1514466435,120,1514466367,70043,0,70045,Blue,,,,68
73,1514466719,120,1514466614,70043,0,70045,Blue,,,,105
74,1514466875,120,1514466784,70043,0,70045,Blue,,,,91
75,1514467221,120,1514467155,70043,0,70045,Blue,,,,66
76,1514467477,120,1514467381,70043,0,70045,Blue,,,,96
77,1514467635,120,1514467564,70043,0,70045,Blue,,,,71
78,1514467877,120,1514467791,70043,0,70045,Blue,,,,86
79,1514468350,120,1514468257,70043,0,70045,Blue,,,,93
80,1514468489,120,1514468403,70043,0,70045,Blue,,,,86
81,1514468850,120,1514468753,70043,0,70045,Blue,,,,97
82,1514469008,120,1514468925,70043,0,70045,Blue,,,,83
83,1514469428,120,1514469338,70043,0,70045,Blue,,,,90
84,1514469674,120,1514469591,70043,0,70045,Blue,,,,83
85,1514470035,120,1514469946,70043,0,70045,Blue,,,,89
86,1514470325,120,1514470227,70043,0,70045,Blue,,,,98
87,1514470532,120,1514470448,70043,0,70045,Blue,,,,84
88,1514470870,120,1514470776,70043,0,70045,Blue,,,,94
89,1514470990,120,1514470906,70043,0,70045,Blue,,,,84
90,1514471252,120,1514471168,70043,0,70045,Blue,,,,84
91,1514471649,120,1514471545,70043,0,70045,Blue,,,,104
92,1514472195,120,1514472102,70043,0,70045,Blue,,,,93
93,1514472539,120,1514472453,70043,0,70045,Blue,,,,86
94,1514473108,120,1514473017,70043,0,70045,Blue,,,,91
95,1514473692,120,1514473605,70043,0,70045,Blue,,,,87
96,1514474137,120,1514474055,70043,0,70045,Blue,,,,82
97,1514474704,120,1514474611,70043,0,70045,Blue,,,,93
98,1514475183,120,1514475097,70043,0,70045,Blue,,,,86
99,1514475715,120,1514475620,70043,0,70045,Blue,,,,95
100,1514476749,120,1514476652,70043,0,70045,Blue,,,,97
101,1514477247,120,1514477150,70043,0,70045,Blue,,,,97
102,1514477715,120,1514477630,70043,0,70045,Blue,,,,85
103,1514478296,120,1514478210,70043,0,70045,Blue,,,,86
104,1514478837,120,1514478743,70043,0,70045,Blue,,,,94
105,1514479358,120,1514479267,70043,0,70045,Blue,,,,91
106,1514479844,120,1514479760,70043,0,70045,Blue,,,,84
107,1514480337,120,1514480239,70043,0,70045,Blue,,,,98
108,1514480921,120,1514480822,70043,0,70045,Blue,,,,99
109,1514481404,120,1514481317,70043,0,70045,Blue,,,,87
110,1514481926,120,1514481835,70043,0,70045,Blue,,,,91
111,1514482384,120,1514482302,70043,0,70045,Blue,,,,82
112,1514483013,120,1514482924,70043,0,70045,Blue,,,,89
113,1514483467,120,1514483370,70043,0,70045,Blue,,,,97
114,1514484070,120,1514483976,70043,0,70045,Blue,,,,94
115,1514484559,120,1514484465,70043,0,70045,Blue,,,,94
116,1514485023,120,1514484941,70043,0,70045,Blue,,,,82
117,1514485527,120,1514485435,70043,0,70045,Blue,,,,92
118,1514486166,120,1514486071,70043,0,70045,Blue,,,,95
119,1514486600,120,1514486502,70043,0,70045,Blue,,,,98
120,1514487197,120,1514487070,70043,0,70045,Blue,,,,127
121,1514487528,120,1514487442,70043,0,70045,Blue,,,,86
122,1514487867,120,1514487766,70043,0,70045,Blue,,,,101
123,1514488215,120,1514488148,70043,0,70045,Blue,,,,67
124,1514488678,120,1514488591,70043,0,70045,Blue,,,,87
125,1514488820,120,1514488731,70043,0,70045,Blue,,,,89
126,1514489271,120,1514489182,70043,0,70045,Blue,,,,89
127,1514489536,120,1514489444,70043,0,70045,Blue,,,,92
128,1514489848,120,1514489750,70043,0,70045,Blue,,,,98
129,1514490318,120,1514490228,70043,0,70045,Blue,,,,90
130,1514490444,120,1514490352,70043,0,70045,Blue,,,,92
131,1514490619,120,1514490535,70043,0,70045,Blue,,,,84
132,1514490908,120,1514490810,70043,0,70045,Blue,,,,98
133,1514491056,120,1514490959,70043,0,70045,Blue,,,,97
134,1514491195,120,1514491100,70043,0,70045,Blue,,,,95
135,1514491541,120,1514491455,70043,0,70045,Blue,,,,86
136,1514491721,120,1514491643,70043,0,70045,Blue,,,,78
137,1514492225,120,1514492142,70043,0,70045,Blue,,,,83
138,1514492361,120,1514492271,70043,0,70045,Blue,,,,90
139,1514492656,120,1514492565,70043,0,70045,Blue,,,,91
140,1514493021,120,1514492925,70043,0,70045,Blue,,,,96
141,1514493328,120,1514493241,70043,0,70045,Blue,,,,87
142,1514493616,120,1514493525,70043,0,70045,Blue,,,,91
143,1514493854,120,1514493783,70043,0,70045,Blue,,,,71
144,1514494095,120,1514493996,70043,0,70045,Blue,,,,99
145,1514494308,120,1514494223,70043,0,70045,Blue,,,,85
146,1514494510,120,1514494425,70043,0,70045,Blue,,,,85
147,1514494744,120,1514494658,70043,0,70045,Blue,,,,86
148,1514495029,120,1514494948,70043,0,70045,Blue,,,,81
149,1514495441,120,1514495357,70043,0,70045,Blue,,,,84
150,1514495648,120,1514495553,70043,0,70045,Blue,,,,95
151,1514495942,120,1514495851,70043,0,70045,Blue,,,,91
152,1514496238,120,1514496150,70043,0,70045,Blue,,,,88
153,1514496514,120,1514496429,70043,0,70045,Blue,,,,85
154,1514496769,120,1514496674,70043,0,70045,Blue,,,,95
155,1514497072,120,1514496983,70043,0,70045,Blue,,,,89
156,1514497386,120,1514497295,70043,0,70045,Blue,,,,91
157,1514497642,120,1514497547,70043,0,70045,Blue,,,,95
158,1514497974,120,1514497883,70043,0,70045,Blue,,,,91
159,1514498125,120,1514498036,70043,0,70045,Blue,,,,89
160,1514498481,120,1514498415,70043,0,70045,Blue,,,,66
161,1514498728,120,1514498628,70043,0,70045,Blue,,,,100
