,arr_dt,benchmark_travel_time_sec,dep_dt,dest_id,dest_name,direction,origin_id,origin_name,route_id,threshold_flag_1,threshold_flag_2,threshold_flag_3,travel_time_sec
105,1514473446,960,1514472541,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,905
106,1514473850,960,1514472947,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,903
107,1514474276,960,1514473373,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,903
108,1514477325,960,1514474247,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,3078
109,1514477914,960,1514475075,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2839
110,1514478141,960,1514476736,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,,1405
111,1514478329,960,1514476911,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,,1418
112,1514478495,960,1514477157,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,,1338
113,1514478675,960,1514477460,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1215
114,1514478865,960,1514477719,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1146
115,1514479294,960,1514478069,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1225
116,1514479560,960,1514478197,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,,1363
117,1514479961,960,1514478813,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1148
118,1514480162,960,1514479133,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1029
119,1514480736,960,1514479713,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1023
120,1514481039,960,1514480053,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,986
121,1514481447,960,1514480501,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,946
122,1514481938,960,1514480986,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,952
123,1514482585,960,1514481609,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,976
124,1514482916,960,1514481926,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,990
125,1514483268,960,1514482320,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,948
126,1514484051,960,1514482907,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1144
127,1514484894,960,1514483324,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,1570
128,1514486044,960,1514484973,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1071
129,1514486301,960,1514485310,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,991
130,1514486554,960,1514485550,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1004
131,1514486748,960,1514485661,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1087
132,1514486992,960,1514485922,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1070
133,1514487183,960,1514486178,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1005
134,1514487523,960,1514486547,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,976
135,1514487844,1020,1514486854,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,990
136,1514488375,1020,1514487362,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1013
137,1514488652,1020,1514487656,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,996
138,1514489129,1020,1514488109,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1020
139,1514489343,1020,1514488428,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,915
140,1514490180,1020,1514489044,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1136
141,1514490842,1020,1514489856,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,986
142,1514492143,1020,1514490142,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2001
143,1514493231,1020,1514490382,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2849
144,1514494028,1020,1514492894,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1134
145,1514494252,1020,1514493210,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1042
146,1514494527,1020,1514493449,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1078
147,1514494713,1020,1514493709,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1004
148,1514494977,1020,1514494017,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,960
149,1514495183,1020,1514494206,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,977
150,1514495501,1020,1514494480,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1021
151,1514495723,1020,1514494642,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1081
152,1514495999,1020,1514495021,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,978
153,1514496247,1020,1514495212,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1035
154,1514496497,1020,1514495564,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,933
155,1514496703,1148,1514495690,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1013
156,1514496935,1148,1514495965,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,970
157,1514497220,1148,1514496287,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,933
158,1514497765,1148,1514496653,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1112
159,1514498101,1148,1514497046,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1055
160,1514498542,1200,1514497499,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1043
161,1514498857,1200,1514497863,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,994
162,1514499723,1200,1514498645,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1078
163,1514499986,1200,1514498965,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1021
164,1514500210,1200,1514499233,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,977
165,1514500412,1200,1514499437,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,975
166,1514500755,1200,1514499793,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,962
167,1514501189,1200,1514500202,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,987
168,1514501426,1200,1514500409,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1017
169,1514501764,1200,1514500682,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1082
170,1514502078,1105,1514501133,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,945
171,1514502331,1105,1514501412,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,919
172,1514502924,1105,1514501946,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,978
173,1514503320,1105,1514502309,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1011
174,1514503690,1105,1514502686,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1004
175,1514503878,1080,1514502851,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1027
176,1514504064,1080,1514503077,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,987
177,1514504427,1080,1514503333,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1094
178,1514504614,1080,1514503563,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1051
179,1514504809,1080,1514503817,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,992
180,1514504996,1080,1514504008,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,988
181,1514505307,1080,1514504300,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1007
182,1514505483,1080,1514504400,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1083
0,1514419319,900,1514418253,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,1066
1,1514419640,900,1514418478,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,1162
2,1514419838,900,1514418574,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1264
3,1514420053,900,1514418973,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,1080
4,1514420439,900,1514419327,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,1112
5,1514420868,900,1514419728,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,1140
6,1514421268,900,1514420387,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,881
7,1514421564,900,1514420450,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,1114
8,1514421761,900,1514420731,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,1030
9,1514421995,900,1514421035,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,960
10,1514422252,900,1514421338,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,914
11,1514422423,900,1514421547,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,876
12,1514422616,900,1514421834,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,782
13,1514422928,820,1514422183,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,745
14,1514423435,820,1514422660,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,775
15,1514423700,820,1514422957,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,743
16,1514424112,820,1514423359,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,753
17,1514424582,820,1514423825,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,757
18,1514424999,780,1514424241,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,758
19,1514425249,780,1514424498,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,751
20,1514425623,780,1514424909,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,714
21,1514425916,780,1514425190,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,726
22,1514426150,780,1514425425,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,725
23,1514426725,780,1514425992,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,733
24,1514427012,780,1514426290,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,722
25,1514427487,780,1514426762,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,725
26,1514427827,780,1514427063,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,764
27,1514428424,780,1514427643,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,781
28,1514428646,780,1514427880,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,766
29,1514429202,780,1514428433,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,769
30,1514429482,780,1514428748,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,734
31,1514429767,780,1514429005,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,762
32,1514430142,780,1514429415,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,727
33,1514430495,780,1514429731,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,764
34,1514430901,780,1514430148,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,753
35,1514431192,780,1514430436,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,756
36,1514431609,780,1514430860,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,749
37,1514431851,780,1514431151,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,700
38,1514432284,780,1514431507,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,777
39,1514432602,780,1514431852,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,750
40,1514432821,780,1514432106,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,715
41,1514433182,780,1514432455,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,727
42,1514433737,780,1514432976,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,761
43,1514434059,780,1514433369,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,690
44,1514434477,780,1514433730,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,747
45,1514434708,780,1514433994,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,714
46,1514435349,780,1514434560,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,789
47,1514435595,780,1514434831,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,764
48,1514436016,780,1514435303,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,713
49,1514436319,780,1514435595,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,724
50,1514436686,780,1514435920,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,766
51,1514436958,780,1514436221,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,737
52,1514437309,780,1514436583,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,726
53,1514437538,780,1514436837,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,701
54,1514437999,780,1514437294,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,705
55,1514438190,780,1514437460,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,730
56,1514438422,780,1514437712,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,710
57,1514438899,780,1514438213,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,686
58,1514439492,780,1514438759,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,733
59,1514440211,780,1514439492,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,719
60,1514457471,720,1514456727,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,744
61,1514458044,720,1514457306,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,738
62,1514458426,720,1514457698,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,728
63,1514458645,720,1514457921,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,724
64,1514459114,720,1514458352,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,762
65,1514459735,720,1514458993,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,742
66,1514460512,720,1514459692,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,820
67,1514460838,720,1514460085,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,753
68,1514461018,720,1514460250,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,768
69,1514461250,720,1514460496,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,754
70,1514461681,720,1514460897,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,784
71,1514461912,720,1514461178,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,734
72,1514462230,720,1514461523,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,707
73,1514462922,857,1514462085,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,837
74,1514463663,857,1514462352,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1311
75,1514464059,857,1514463292,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,767
76,1514464905,900,1514464159,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,746
77,1514465327,900,1514464531,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,796
78,1514466771,900,1514464878,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,1893
79,1514468010,900,1514467118,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,892
80,1514468459,900,1514467524,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,935
81,1514468683,900,1514467794,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,889
82,1514468888,900,1514468002,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,886
83,1514469137,900,1514468263,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,874
84,1514469305,900,1514468422,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,883
85,1514469505,900,1514468725,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,780
86,1514469824,900,1514469034,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,790
87,1514470233,900,1514469422,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,811
88,1514470414,900,1514469619,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,795
89,1514470608,900,1514469878,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,730
90,1514470801,900,1514470061,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,740
91,1514471187,900,1514470362,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,825
92,1514471403,802,1514470594,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,809
93,1514471795,802,1514470951,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,844
94,1514472041,802,1514471258,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,783
95,1514472467,802,1514471612,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,855
96,1514472776,802,1514472019,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,757
97,1514473172,802,1514472416,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,756
98,1514473446,780,1514472716,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,730
99,1514473850,780,1514473121,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,729
100,1514474276,780,1514473543,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,733
101,1514477325,780,1514474430,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2895
102,1514477914,780,1514476721,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1193
103,1514478141,780,1514476935,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1206
104,1514478495,780,1514477342,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1153
105,1514478675,780,1514477647,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,1028
106,1514478865,780,1514477889,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,,,976
107,1514479294,780,1514478533,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,761
108,1514480162,780,1514479318,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,844
109,1514480736,780,1514479893,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,843
110,1514481039,780,1514480221,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,818
111,1514481447,780,1514480664,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,783
112,1514481938,780,1514481205,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,733
113,1514482585,780,1514481829,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,756
114,1514482916,780,1514482136,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,780
115,1514483268,780,1514482524,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,744
116,1514484051,780,1514483146,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,905
117,1514484894,780,1514483514,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,,1380
118,1514486044,780,1514485223,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,821
119,1514486301,780,1514485504,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,797
120,1514486554,780,1514485748,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,806
121,1514486992,780,1514486100,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,892
122,1514487183,780,1514486341,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,842
123,1514487523,780,1514486745,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,778
124,1514487844,840,1514487024,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,820
125,1514488375,840,1514487533,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,842
126,1514488652,840,1514487829,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,823
127,1514489129,840,1514488296,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,833
128,1514489343,840,1514488596,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,747
129,1514490180,840,1514489225,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,955
130,1514490842,840,1514490050,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,792
131,1514492143,840,1514490598,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,1545
132,1514494028,840,1514493101,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,927
133,1514494252,840,1514493393,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,859
134,1514494527,840,1514493664,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,863
135,1514494713,840,1514493874,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,839
136,1514494977,840,1514494180,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,797
137,1514495183,840,1514494357,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,826
138,1514495501,840,1514494643,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,858
139,1514495723,840,1514494749,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,974
140,1514495999,840,1514495203,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,796
141,1514496247,840,1514495424,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,823
142,1514496497,840,1514495740,70077,Downtown Crossing - to Ashmont/Braintree,0,70067,Harvard - Inbound,Red,,,,757
