,stop_id_old,stop_code_old,stop_name_old,stop_desc_old,stop_lat,stop_lon,zone_id_old,stop_url_old,location_type_old,parent_station_old,wheelchair_boarding_old,stop_id_new,stop_code_new,stop_name_new,stop_desc_new,zone_id_new,stop_url_new,location_type_new,parent_station_new,wheelchair_boarding_new
6260,49305,49305.0,North Ave @ Winn St,,42.51095,-71.082875,,,0.0,,0.0,49305,49305.0,North Ave @ Winn St,,,,0.0,,0.0
6261,49309,49309.0,North Ave @ Winn St,,42.510861,-71.082628,,,0.0,,0.0,49309,49309.0,North Ave @ Winn St,,,,0.0,,0.0
6262,4931,4931.0,Andover St @ Pound Ln,,42.534874,-70.929316,,,0.0,,0.0,4931,4931.0,Andover St @ Pound Ln,,,,0.0,,0.0
6263,49311,49311.0,North Ave @ Lakeside Office Pk,,42.514413,-71.08625699999999,,,0.0,,0.0,49311,49311.0,North Ave @ Lakeside Office Pk,,,,0.0,,0.0
6264,4932,4932.0,Andover St opp Buttonwood Ln,,42.536204999999995,-70.932952,,,0.0,,0.0,4932,4932.0,Andover St opp Buttonwood Ln,,,,0.0,,0.0
6265,49320,49320.0,89 Pearl St,,42.424448999999996,-71.07660600000001,,,0.0,,0.0,49320,49320.0,89 Pearl St,,,,0.0,,0.0
6266,4933,4933.0,Andover St @ Buttonwood Ln,,42.536097999999996,-70.93294200000001,,,0.0,,0.0,4933,4933.0,Andover St @ Buttonwood Ln,,,,0.0,,0.0
6267,4934,4934.0,86 Central St,,42.531735,-70.927431,,,0.0,,0.0,4934,4934.0,86 Central St,,,,0.0,,1.0
6268,4935,4935.0,Central St @ Walnut St,,42.527273,-70.927319,,,0.0,,0.0,4935,4935.0,Central St @ Walnut St,,,,0.0,,0.0
6269,4936,4936.0,Washington St @ Main St,,42.523901,-70.923395,,,0.0,,0.0,4936,4936.0,Washington St @ Main St,,,,0.0,,1.0
6270,4937,4937.0,Washington St @ Lowe St,,42.520333,-70.93060899999999,,,0.0,,0.0,4937,4937.0,Washington St @ Lowe St,,,,0.0,,0.0
6271,4938,4938.0,Washington St opp Blaney St,,42.520914000000005,-70.935153,,,0.0,,0.0,4938,4938.0,Washington St opp Blaney St,,,,0.0,,1.0
6272,4939,4939.0,Washington St @ Allens Ln,,42.520092,-70.939128,,,0.0,,0.0,4939,4939.0,Washington St @ Allens Ln,,,,0.0,,0.0
6273,494,494.0,Gallivan Blvd @ Washington St,,42.278512,-71.070513,,,0.0,,0.0,494,494.0,Gallivan Blvd @ Washington St,,,,0.0,,0.0
6274,4940,4940.0,Washington St opp Granite St,,42.518319,-70.94282,,,0.0,,0.0,4940,4940.0,Washington St opp Granite St,,,,0.0,,1.0
6275,4941,4941.0,23 Lynn St,,42.515687,-70.945017,,,0.0,,0.0,4941,4941.0,23 Lynn St,,,,0.0,,1.0
6276,4942,4942.0,Lynn St @ Brown St,,42.512875,-70.946904,,,0.0,,0.0,4942,4942.0,Lynn St @ Brown St,,,,0.0,,0.0
6277,4943,4943.0,Lynn St @ Winnegance Ave,,42.510647,-70.9486,,,0.0,,0.0,4943,4943.0,Lynn St @ Winnegance Ave,,,,0.0,,0.0
6278,4945,4945.0,Lynn St @ Fairview Ave,,42.502956,-70.952175,,,0.0,,0.0,4945,4945.0,Lynn St @ Fairview Ave,,,,0.0,,0.0
6279,4946,4946.0,Lynn St opp Spring Pond Rd,,42.498619,-70.954267,,,0.0,,0.0,4946,4946.0,Lynn St opp Spring Pond Rd,,,,0.0,,2.0
6280,4948,4948.0,Margin St @ Dobbs Rd,,42.542151000000004,-70.919333,,,0.0,,0.0,4948,4948.0,Margin St @ Dobbs Rd,,,,0.0,,0.0
6281,4949,4949.0,Margin St @ Roycroft Rd,,42.535353,-70.916697,,,0.0,,0.0,4949,4949.0,Margin St @ Roycroft Rd,,,,0.0,,1.0
6282,495,495.0,Washington St @ Codman Hill Ave,,42.27998,-71.070289,,,0.0,,0.0,495,495.0,Washington St @ Codman Hill Ave,,,,0.0,,0.0
6283,4950,4950.0,Margin St @ Driscoll St,,42.533015,-70.91394,,,0.0,,0.0,4950,4950.0,Margin St @ Driscoll St,,,,0.0,,1.0
6284,4951,4951.0,Margin St opp Driscoll St,,42.533119,-70.913895,,,0.0,,0.0,4951,4951.0,Margin St opp Driscoll St,,,,0.0,,1.0
6285,4952,4952.0,Margin St opp Roycroft Rd,,42.535639,-70.91686899999999,,,0.0,,0.0,4952,4952.0,Margin St opp Roycroft Rd,,,,0.0,,1.0
6286,496,496.0,Gallivan Blvd @ Owencroft Rd,,42.279196,-71.068506,,,0.0,,0.0,,,,,,,,,
6287,49618,49618.0,Washington St @ Short St,,42.173186,-71.20846,,,0.0,,0.0,49618,49618.0,Washington St @ Short St,,,,0.0,,0.0
6288,49619,49619.0,Washington St opp Marshall St,,42.214482000000004,-71.189693,,,0.0,,0.0,49619,49619.0,Washington St opp Marshall St,,,,0.0,,1.0
6289,497,497.0,Gallivan Blvd @ Milton Ave,,42.278189000000005,-71.07491999999999,,,0.0,,0.0,,,,,,,,,
6290,49702,49702.0,Cambridge St @ Bowdoin St,,42.3611,-71.062574,,,0.0,,0.0,49702,49702.0,Cambridge St @ Bowdoin St,,,,0.0,,0.0
6291,49703,49703.0,Cambridge St @ Center Plaza - Gov't Ctr,,42.359473,-71.059903,,,0.0,,0.0,49703,49703.0,Cambridge St @ Center Plaza - Gov't Ctr,,,,0.0,,0.0
6292,49704,49704.0,Tremont St @ Beacon St,,42.358108,-71.06039399999999,,,0.0,,0.0,49704,49704.0,Tremont St @ Beacon St,,,,0.0,,0.0
6293,49738,49738.0,S Bedford St @ Wayside Rd,,42.484223,-71.19476800000001,,,0.0,,0.0,49738,49738.0,S Bedford St @ Wayside Rd,,,,0.0,,0.0
6294,49739,49739.0,S Bedford St opp Kimball Ave,,42.487309,-71.199543,,,0.0,,0.0,49739,49739.0,S Bedford St opp Kimball Ave,,,,0.0,,0.0
6295,49795,49795.0,Bedford Wood Dr @ Bldg 174,,42.518926,-71.252597,,,0.0,,0.0,49795,49795.0,Bedford Wood Dr @ Bldg 174,,,,0.0,,2.0
6296,49796,49796.0,Oak Park Dr @ HSG,,42.518651,-71.24785200000001,,,0.0,,0.0,49796,49796.0,Oak Park Dr @ HSG,,,,0.0,,0.0
6297,49797,49797.0,7 Oak Park Dr,,42.516176,-71.250897,,,0.0,,0.0,49797,49797.0,7 Oak Park Dr,,,,0.0,,0.0
6298,49798,49798.0,Oak Park Dr @ CREO,,42.515415999999995,-71.250401,,,0.0,,0.0,49798,49798.0,Oak Park Dr @ CREO,,,,0.0,,0.0
6299,498,498.0,Gallivan Blvd @ Arbella Rd,,42.278385,-71.07682199999999,,,0.0,,0.0,,,,,,,,,
6300,49800,49800.0,Crosby Dr @ Middlesex Trnpk,,42.515071,-71.24198299999999,,,0.0,,0.0,49800,49800.0,Crosby Dr @ Middlesex Trnpk,,,,0.0,,0.0
6301,49801,49801.0,28 Crosby Dr - Intel,,42.512578000000005,-71.244566,,,0.0,,0.0,49801,49801.0,28 Crosby Dr - Intel,,,,0.0,,0.0
6302,49802,49802.0,22 Crosby Dr,,42.508476,-71.24351,,,0.0,,0.0,49802,49802.0,22 Crosby Dr,,,,0.0,,2.0
6303,49803,49803.0,16 Crosby Dr @ Bedford Business Park,,42.506368,-71.24276400000001,,,0.0,,0.0,49803,49803.0,16 Crosby Dr @ Bedford Business Park,,,,0.0,,0.0
6304,49804,49804.0,62 Second Ave,,42.484182000000004,-71.222925,,,0.0,,0.0,,,,,,,,,
6305,49806,49806.0,Network Drive,,42.496188000000004,-71.23226899999999,,,0.0,,0.0,49806,49806.0,Network Drive,,,,0.0,,1.0
6306,49807,49807.0,24 Fourth Ave,,42.491236,-71.225055,,,0.0,,0.0,49807,49807.0,24 Fourth Ave,,,,0.0,,0.0
6307,49808,49808.0,Burlington Mall Rd opp Meadow Rd,,42.484867,-71.21713100000001,,,0.0,,0.0,49808,49808.0,Burlington Mall Rd opp Meadow Rd,,,,0.0,,0.0
6308,49810,49810.0, MITRE Corp Inner Rd,,42.503598,-71.239766,,,0.0,,0.0,49810,49810.0, MITRE Corp Inner Rd,,,,0.0,,0.0
6309,49816,49816.0,Lexington St @ Mayflower St,,42.469464,-71.17702299999999,,,0.0,,0.0,49816,49816.0,Lexington St @ Mayflower St,,,,0.0,,0.0
6310,49817,49817.0,Lexington St @ Totman Rd,,42.472097,-71.174741,,,0.0,,0.0,49817,49817.0,Lexington St @ Totman Rd,,,,0.0,,0.0
6311,49818,49818.0,94 Lexington St,,42.474009,-71.17057199999999,,,0.0,,0.0,49818,49818.0,94 Lexington St,,,,0.0,,2.0
6312,4982,4982.0,Bow St @ Montvale Ave,,42.482203999999996,-71.140687,,,0.0,,0.0,4982,4982.0,Bow St @ Montvale Ave,,,,0.0,,0.0
6313,49820,49820.0,28 Lexington St,,42.475253,-71.16726899999999,,,0.0,,0.0,49820,49820.0,28 Lexington St,,,,0.0,,2.0
6314,49821,49821.0,20 Lexington St,,42.476063,-71.164608,,,0.0,,0.0,49821,49821.0,20 Lexington St,,,,0.0,,2.0
6315,49822,49822.0,Lexington St opp Burlington St,,42.476845000000004,-71.162502,,,0.0,,0.0,49822,49822.0,Lexington St opp Burlington St,,,,0.0,,2.0
6316,49823,49823.0,126 Pleasant St opp Valley Rd,,42.476816,-71.161109,,,0.0,,0.0,49823,49823.0,126 Pleasant St opp Valley Rd,,,,0.0,,0.0
6317,49824,49824.0,Pleasant St @ Arlington Rd,,42.477777,-71.15588000000001,,,0.0,,0.0,49824,49824.0,Pleasant St @ Arlington Rd,,,,0.0,,0.0
6318,49825,49825.0,Washington St @ Mill St,,42.486244,-71.120414,,,0.0,,0.0,49825,49825.0,Washington St @ Mill St,,,,0.0,,0.0
6319,49826,49826.0,Montvale Ave @ Prospect St,,42.479184000000004,-71.150086,,,0.0,,0.0,49826,49826.0,Montvale Ave @ Prospect St,,,,0.0,,0.0
6320,49827,49827.0,Montvale Ave @ Fairmount St,,42.480621,-71.147035,,,0.0,,0.0,49827,49827.0,Montvale Ave @ Fairmount St,,,,0.0,,0.0
6321,49828,49828.0,Montvale Ave @ Eastern Ave,,42.481433,-71.144302,,,0.0,,0.0,49828,49828.0,Montvale Ave @ Eastern Ave,,,,0.0,,0.0
6322,49829,49829.0,45 Bow St,,42.485319,-71.14078,,,0.0,,0.0,49829,49829.0,45 Bow St,,,,0.0,,0.0
6323,49830,49830.0,Bow St @ Salem St,,42.487248,-71.140888,,,0.0,,0.0,49830,49830.0,Bow St @ Salem St,,,,0.0,,0.0
6324,49831,49831.0,Salem St @ Hilltop Terr,,42.4873,-71.139071,,,0.0,,0.0,49831,49831.0,Salem St @ Hilltop Terr,,,,0.0,,0.0
6325,49832,49832.0,Salem St @ Wood St,,42.487638000000004,-71.13582099999999,,,0.0,,0.0,49832,49832.0,Salem St @ Wood St,,,,0.0,,0.0
6326,49833,49833.0,Pine St @ Walnut Hill Pk,,42.489025,-71.131798,,,0.0,,0.0,49833,49833.0,Pine St @ Walnut Hill Pk,,,,0.0,,0.0
6327,49834,49834.0,23 Pine St opp Montvale Rd,,42.487925,-71.130188,,,0.0,,0.0,49834,49834.0,23 Pine St opp Montvale Rd,,,,0.0,,0.0
6328,49835,49835.0,Pine St opp Dale St,,42.486532000000004,-71.128817,,,0.0,,0.0,49835,49835.0,Pine St opp Dale St,,,,0.0,,0.0
6329,49836,49836.0,Pine St opp Felton St,,42.485701,-71.128043,,,0.0,,0.0,49836,49836.0,Pine St opp Felton St,,,,0.0,,0.0
6330,49837,49837.0,Pine St @ Orange St,,42.484643,-71.125988,,,0.0,,0.0,49837,49837.0,Pine St @ Orange St,,,,0.0,,0.0
6331,49838,49838.0,Central St @ Pine St,,42.483201,-71.122886,,,0.0,,0.0,49838,49838.0,Central St @ Pine St,,,,0.0,,1.0
6332,49839,49839.0,Central St @ Montvale Ave,,42.479981,-71.12414,,,0.0,,0.0,49839,49839.0,Central St @ Montvale Ave,,,,0.0,,0.0
6333,49841,49841.0,Montvale Ave @ Washington St,,42.479559,-71.121032,,,0.0,,0.0,49841,49841.0,Montvale Ave @ Washington St,,,,0.0,,0.0
6334,49842,49842.0,Montvale Ave @ I93 ramp,,42.479617,-71.117154,,,0.0,,0.0,49842,49842.0,Montvale Ave @ I93 ramp,,,,0.0,,0.0
6335,49846,49846.0,MITRE Corp Inner Rd,,42.50372,-71.239692,,,0.0,,0.0,49846,49846.0,MITRE Corp Inner Rd,,,,0.0,,0.0
6336,49847,49847.0,205 Burlington Rd,,42.502071,-71.236618,,,0.0,,0.0,49847,49847.0,205 Burlington Rd,,,,0.0,,0.0
6337,49848,49848.0,53 Third Ave,,42.488454,-71.225661,,,0.0,,0.0,49848,49848.0,53 Third Ave,,,,0.0,,1.0
6338,49849,49849.0,Opp 62 Second Ave,,42.484132,-71.223036,,,0.0,,0.0,,,,,,,,,
6339,49850,49850.0,Second Ave @ South Ave,,42.48349,-71.221597,,,0.0,,0.0,49850,49850.0,Second Ave @ South Ave,,,,0.0,,0.0
6340,499,499.0,Galivan Blvd @ Wilmington St,,42.278739,-71.079768,,,0.0,,0.0,,,,,,,,,
6341,49901,49901.0,Montvale Ave @ I93,,42.479826,-71.117201,,,0.0,,0.0,49901,49901.0,Montvale Ave @ I93,,,,0.0,,0.0
6342,49902,49902.0,295 Washington St,,42.494859999999996,-71.12429200000001,,,0.0,,0.0,49902,49902.0,295 Washington St,,,,0.0,,0.0
6343,49903,49903.0,42 Central St,,42.481345000000005,-71.123476,,,0.0,,0.0,49903,49903.0,42 Central St,,,,0.0,,1.0
6344,49904,49904.0,Central St @ Pine St,,42.483236,-71.122749,,,0.0,,0.0,49904,49904.0,Central St @ Pine St,,,,0.0,,0.0
6345,49905,49905.0,Pine St @ Floyd St,,42.484421999999995,-71.124651,,,0.0,,0.0,49905,49905.0,Pine St @ Floyd St,,,,0.0,,0.0
6346,49906,49906.0,Pine St @ Montvale Rd,,42.48467,-71.125721,,,0.0,,0.0,49906,49906.0,Pine St @ Montvale Rd,,,,0.0,,0.0
6347,49907,49907.0,Pine St @ Felton St,,42.485805,-71.127983,,,0.0,,0.0,49907,49907.0,Pine St @ Felton St,,,,0.0,,0.0
6348,49908,49908.0,Pine St @ Dale St,,42.486636,-71.128757,,,0.0,,0.0,49908,49908.0,Pine St @ Dale St,,,,0.0,,0.0
6349,49909,49909.0,6 Pine St opp Walnut Hill Pk,,42.489088,-71.132231,,,0.0,,0.0,49909,49909.0,6 Pine St opp Walnut Hill Pk,,,,0.0,,0.0
6350,49910,49910.0,Salem St @ Wildwood Ave,,42.487881,-71.135427,,,0.0,,0.0,49910,49910.0,Salem St @ Wildwood Ave,,,,0.0,,0.0
6351,49911,49911.0,Salem St @ Sedgewick Pk,,42.487417,-71.13866999999999,,,0.0,,0.0,49911,49911.0,Salem St @ Sedgewick Pk,,,,0.0,,0.0
6352,49913,49913.0,60 Bow St,,42.485302000000004,-71.140906,,,0.0,,0.0,49913,49913.0,60 Bow St,,,,0.0,,0.0
6353,49914,49914.0,Bow St @ Montvale Ave,,42.482203999999996,-71.140839,,,0.0,,0.0,49914,49914.0,Bow St @ Montvale Ave,,,,0.0,,0.0
6354,49915,49915.0,108 Montvale Ave,,42.481489,-71.14461999999999,,,0.0,,0.0,49915,49915.0,108 Montvale Ave,,,,0.0,,0.0
6355,49916,49916.0,60 Montvale Ave,,42.480160999999995,-71.148131,,,0.0,,0.0,49916,49916.0,60 Montvale Ave,,,,0.0,,0.0
6356,49917,49917.0,Montvale Ave @ Main St,,42.479098,-71.151629,,,0.0,,0.0,49917,49917.0,Montvale Ave @ Main St,,,,0.0,,0.0
6357,49918,49918.0,Pleasant St @ Abbott St,,42.479345,-71.15334399999999,,,0.0,,0.0,49918,49918.0,Pleasant St @ Abbott St,,,,0.0,,0.0
6358,49919,49919.0,Pleasant St @ N Warren St,,42.477833000000004,-71.156014,,,0.0,,0.0,49919,49919.0,Pleasant St @ N Warren St,,,,0.0,,0.0
6359,49920,49920.0,Pleasant St @ Valley Rd,,42.476898,-71.160863,,,0.0,,0.0,49920,49920.0,Pleasant St @ Valley Rd,,,,0.0,,1.0
6360,49921,49921.0,Lexington St @ Cannon Rd,,42.47586,-71.165402,,,0.0,,0.0,49921,49921.0,Lexington St @ Cannon Rd,,,,0.0,,0.0
6361,49923,49923.0,81 Lexington St,,42.474539,-71.169706,,,0.0,,0.0,49923,49923.0,81 Lexington St,,,,0.0,,0.0
6362,49924,49924.0,Lexington St @ Willow St,,42.4732,-71.17253000000001,,,0.0,,0.0,49924,49924.0,Lexington St @ Willow St,,,,0.0,,0.0
6363,49926,49926.0,177 Lexington St,,42.470079999999996,-71.176638,,,0.0,,0.0,49926,49926.0,177 Lexington St,,,,0.0,,0.0
6364,49927,49927.0,Lexington St @ Russell St,,42.468052,-71.178464,,,0.0,,0.0,49927,49927.0,Lexington St @ Russell St,,,,0.0,,0.0
6365,49939,49939.0,40 Burlington Mall Rd,,42.486963,-71.204918,,,0.0,,0.0,49939,49939.0,40 Burlington Mall Rd,,,,0.0,,0.0
6366,49942,49942.0,Second Ave opp South Ave,,42.483654,-71.22144,,,0.0,,0.0,49942,49942.0,Second Ave opp South Ave,,,,0.0,,2.0
6367,49943,49943.0,32 Third Ave,,42.487508,-71.224783,,,0.0,,0.0,49943,49943.0,32 Third Ave,,,,0.0,,2.0
6368,49946,49946.0,35 Crosby Dr,,42.512471999999995,-71.244261,,,0.0,,0.0,49946,49946.0,35 Crosby Dr,,,,0.0,,2.0
6369,49947,49947.0,23 Crosby Dr opp Crosby Corporate Center,,42.509916,-71.24387,,,0.0,,0.0,49947,49947.0,23 Crosby Dr opp Crosby Corporate Center,,,,0.0,,2.0
6370,49948,49948.0,9 Crosby Dr - Nextel,,42.505472,-71.24212,,,0.0,,0.0,49948,49948.0,9 Crosby Dr - Nextel,,,,0.0,,2.0
6371,49949,49949.0,Crosby Dr @ Middlesex Trnpk,,42.515049,-71.241839,,,0.0,,0.0,49949,49949.0,Crosby Dr @ Middlesex Trnpk,,,,0.0,,2.0
6372,49950,49950.0,Dawes Drive,,42.512058,-71.232434,,,0.0,,0.0,49950,49950.0,Dawes Drive,,,,0.0,,0.0
6373,49999,49999.0,400 W Cummings Pk,,42.495112,-71.126163,,,0.0,,0.0,49999,49999.0,400 W Cummings Pk,,,,0.0,,0.0
6374,5,5.0,Washington St @ Massachusetts Ave,,42.336339,-71.07706999999999,,,0.0,,1.0,5,5.0,Washington St @ Massachusetts Ave,,,,0.0,,1.0
6375,50,50.0,Dorchester St @ Old Colony Ave,,42.331696,-71.053061,,,0.0,,0.0,50,50.0,Dorchester St @ Old Colony Ave,,,,0.0,,1.0
6376,5002,5002.0,Salem St opp River St,,42.418553,-71.107833,,,0.0,,0.0,5002,5002.0,Salem St opp River St,,,,0.0,,0.0
6377,50021,50021.0,Ring Rd @ Riverside Towers,,42.416278999999996,-71.10641600000001,,,0.0,,0.0,,,,,,,,,
6378,5003,5003.0,High St @ Hillside Ave,,42.419174,-71.11290600000001,,,0.0,,0.0,5003,5003.0,High St @ Hillside Ave,,,,0.0,,0.0
6379,5004,5004.0,High St @ Powder House Rd,,42.420235,-71.114929,,,0.0,,0.0,5004,5004.0,High St @ Powder House Rd,,,,0.0,,1.0
6380,5005,5005.0,High St @ Rural Ave - Winthrop Circle,,42.421296999999996,-71.11755600000001,,,0.0,,0.0,5005,5005.0,High St @ Rural Ave - Winthrop Circle,,,,0.0,,1.0
6381,5006,5006.0,305 Winthrop St,,42.421579,-71.11810600000001,,,0.0,,0.0,5006,5006.0,305 Winthrop St,,,,0.0,,1.0
6382,5008,5008.0,300 Winthrop St,,42.42142,-71.11823299999999,,,0.0,,0.0,5008,5008.0,300 Winthrop St,,,,0.0,,1.0
6383,501,501.0,Gallivan Blvd @ Nevada St,,42.27813,-71.07243299999999,,,0.0,,0.0,,,,,,,,,
6384,5012,5012.0,College Ave @ Broadway,,42.400532,-71.11735999999999,,,0.0,,0.0,5012,5012.0,College Ave @ Broadway,,,,0.0,,1.0
6385,5013,5013.0,College Ave @ Summit St,,42.399516,-71.118865,,,0.0,,0.0,5013,5013.0,College Ave @ Summit St,,,,0.0,,1.0
6386,5014,5014.0,College Ave @ Chapel St,,42.398538,-71.12095500000001,,,0.0,,0.0,5014,5014.0,College Ave @ Chapel St,,,,0.0,,1.0
6387,5015,5015.0,College Ave @ Highland Ave,,42.396803000000006,-71.122171,,,0.0,,0.0,5015,5015.0,College Ave @ Highland Ave,,,,0.0,,1.0
6388,5019,5019.0,College Ave @ Hall Ave,,42.398505,-71.120804,,,0.0,,0.0,5019,5019.0,College Ave @ Hall Ave,,,,0.0,,1.0
6389,5020,5020.0,College Ave @ Kidder Ave,,42.399483000000004,-71.118721,,,0.0,,0.0,5020,5020.0,College Ave @ Kidder Ave,,,,0.0,,1.0
6390,5021,5021.0,College Ave @ Broadway - Powder House Sq,,42.400815,-71.11684,,,0.0,,0.0,5021,5021.0,College Ave @ Broadway - Powder House Sq,,,,0.0,,1.0
6391,5031,5031.0,Main St @ High St,,42.417908000000004,-71.110125,,,0.0,,0.0,5031,5031.0,Main St @ High St,,,,0.0,,1.0
6392,5032,5032.0,Main St @ Emerson St,,42.415608,-71.110676,,,0.0,,0.0,5032,5032.0,Main St @ Emerson St,,,,0.0,,0.0
6393,5034,5034.0,George St @ Main St,,42.412063,-71.110828,,,0.0,,0.0,5034,5034.0,George St @ Main St,,,,0.0,,1.0
6394,5035,5035.0,55 George St opp Wedgemere Rd,,42.411773,-71.113596,,,0.0,,0.0,5035,5035.0,55 George St opp Wedgemere Rd,,,,0.0,,1.0
6395,5036,5036.0,George St @ Marston St,,42.412955,-71.11653299999999,,,0.0,,0.0,5036,5036.0,George St @ Marston St,,,,0.0,,1.0
6396,5037,5037.0,George St @ Winthrop St,,42.414274,-71.119813,,,0.0,,0.0,5037,5037.0,George St @ Winthrop St,,,,0.0,,1.0
6397,5038,5038.0,George St @ Winthrop St,,42.41417,-71.119799,,,0.0,,0.0,5038,5038.0,George St @ Winthrop St,,,,0.0,,1.0
6398,5039,5039.0,George St @ Wedgemere Rd,,42.411724,-71.113763,,,0.0,,0.0,5039,5039.0,George St @ Wedgemere Rd,,,,0.0,,1.0
6399,5040,5040.0,George St @ Main St,,42.41198,-71.110725,,,0.0,,0.0,5040,5040.0,George St @ Main St,,,,0.0,,0.0
6400,5045,5045.0,Market Basket,,42.396209999999996,-71.04146800000001,,,0.0,,0.0,5045,5045.0,Market Basket,,,,0.0,,1.0
6401,5047,5047.0,Belmont St @ Main St,,42.415184,-71.064193,,,0.0,,0.0,5047,5047.0,Belmont St @ Main St,,,,0.0,,1.0
6402,5048,5048.0,Belmont St @ Kinsman St,,42.415535999999996,-71.06169799999999,,,0.0,,0.0,5048,5048.0,Belmont St @ Kinsman St,,,,0.0,,1.0
6403,5049,5049.0,Hancock St @ Belmont St,,42.416244,-71.059766,,,0.0,,0.0,5049,5049.0,Hancock St @ Belmont St,,,,0.0,,1.0
6404,5050,5050.0,Hancock St @ Tappan St,,42.414272,-71.056985,,,0.0,,0.0,5050,5050.0,Hancock St @ Tappan St,,,,0.0,,1.0
6405,5051,5051.0,Hancock St @ Dean St,,42.412923,-71.055102,,,0.0,,0.0,5051,5051.0,Hancock St @ Dean St,,,,0.0,,1.0
6406,5052,5052.0,Hancock St @ Broadway,,42.410826,-71.052154,,,0.0,,0.0,5052,5052.0,Hancock St @ Broadway,,,,0.0,,1.0
6407,5053,5053.0,Hancock St @ Broadway,,42.410936,-71.05212399999999,,,0.0,,0.0,5053,5053.0,Hancock St @ Broadway,,,,0.0,,1.0
6408,5054,5054.0,Hancock St @ Glendale Rd,,42.41303,-71.055072,,,0.0,,0.0,5054,5054.0,Hancock St @ Glendale Rd,,,,0.0,,1.0
6409,5055,5055.0,Hancock St @ Central Ave,,42.414379,-71.056954,,,0.0,,0.0,5055,5055.0,Hancock St @ Central Ave,,,,0.0,,1.0
6410,5056,5056.0,Hancock St @ Belmont St,,42.416344,-71.059761,,,0.0,,0.0,5056,5056.0,Hancock St @ Belmont St,,,,0.0,,1.0
6411,5057,5057.0,62 Belmont St opp Kinsman St,,42.415675,-71.0615,,,0.0,,0.0,5057,5057.0,62 Belmont St opp Kinsman St,,,,0.0,,1.0
6412,5058,5058.0,Belmont St @ Main St,,42.415327000000005,-71.064299,,,0.0,,0.0,5058,5058.0,Belmont St @ Main St,,,,0.0,,1.0
6413,5059,5059.0,Highland Ave @ Rita Dr,,42.436737,-71.086962,,,0.0,,0.0,5059,5059.0,Highland Ave @ Rita Dr,,,,0.0,,1.0
6414,5060,5060.0,672 Highland Ave,,42.434892,-71.084553,,,0.0,,0.0,5060,5060.0,672 Highland Ave,,,,0.0,,1.0
6415,5061,5061.0,Highland Ave @ Wiley St,,42.433073,-71.082368,,,0.0,,0.0,5061,5061.0,Highland Ave @ Wiley St,,,,0.0,,1.0
6416,50618,50618.0,Washington St @ Saint John Ave,,42.175705,-71.207087,,,0.0,,0.0,50618,50618.0,Washington St @ Saint John Ave,,,,0.0,,0.0
6417,50619,50619.0,Washington St @ East St,,42.218686,-71.188179,,,0.0,,0.0,50619,50619.0,Washington St @ East St,,,,0.0,,1.0
6418,5062,5062.0,Highland Ave @ Pine St,,42.431979,-71.081953,,,0.0,,0.0,5062,5062.0,Highland Ave @ Pine St,,,,0.0,,1.0
6419,50620,50620.0,Washington St @ Alcott Ln,,42.223919,-71.187061,,,0.0,,0.0,50620,50620.0,Washington St @ Alcott Ln,,,,0.0,,0.0
6420,5066,5066.0,Clifton St @ Dexter St,,42.431318,-71.079628,,,0.0,,0.0,5066,5066.0,Clifton St @ Dexter St,,,,0.0,,1.0
6421,5067,5067.0,Clifton St @ Cedar St,,42.43156,-71.07689599999999,,,0.0,,0.0,5067,5067.0,Clifton St @ Cedar St,,,,0.0,,1.0
6422,5068,5068.0,Summer St @ Clifton St,,42.431785999999995,-71.07485,,,0.0,,0.0,5068,5068.0,Summer St @ Clifton St,,,,0.0,,0.0
6423,5069,5069.0,Summer St @ Chestnut St,,42.430028,-71.074376,,,0.0,,0.0,5069,5069.0,Summer St @ Chestnut St,,,,0.0,,0.0
6424,507,507.0,Gallivan Blvd @ Morton St,,42.278636999999996,-71.07972099999999,,,0.0,,0.0,,,,,,,,,
6425,5070,5070.0,14 Summer St,,42.427777,-71.074151,,,0.0,,0.0,5070,5070.0,14 Summer St,,,,0.0,,1.0
6426,5074,5074.0,Summer St @ Lincoln St,,42.430107,-71.074265,,,0.0,,0.0,5074,5074.0,Summer St @ Lincoln St,,,,0.0,,1.0
6427,5075,5075.0,Summer St @ Clifton St,,42.431862,-71.074738,,,0.0,,0.0,5075,5075.0,Summer St @ Clifton St,,,,0.0,,0.0
6428,5076,5076.0,Clifton St @ Kernwood St,,42.431595,-71.077325,,,0.0,,0.0,5076,5076.0,Clifton St @ Kernwood St,,,,0.0,,1.0
6429,5077,5077.0,Clifton St @ Dexter St,,42.431427,-71.07939300000001,,,0.0,,0.0,5077,5077.0,Clifton St @ Dexter St,,,,0.0,,1.0
6430,5078,5078.0,Clifton St @ Highland Ave,,42.43127,-71.08165799999999,,,0.0,,0.0,5078,5078.0,Clifton St @ Highland Ave,,,,0.0,,1.0
6431,5079,5079.0,Savin St @ Fellsway E,,42.430328,-71.082894,,,0.0,,0.0,5079,5079.0,Savin St @ Fellsway E,,,,0.0,,1.0
6432,508,508.0,Gallivan Blvd opp Arbella Rd,,42.278283,-71.076759,,,0.0,,0.0,,,,,,,,,
